"diamond-image-wrapper href","medium-up--hide","main-price","Shape","Carat","Color","Clarity","Cut","Polish","Symmetry","Fluor","L/W"
"https://www.withclarity.com/products/diamonds/6462862119","0.25 Carat Round Natural Diamond","$407","Round","0.25","D","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2477141649","0.25 Carat Round Natural Diamond","$407","Round","0.25","E","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1477312135","0.25 Carat Round Natural Diamond","$407","Round","0.25","F","VS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2476151844","0.25 Carat Round Natural Diamond","$407","Round","0.25","F","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7473261596","0.25 Carat Round Natural Diamond","$407","Round","0.25","F","VS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/1478149668","0.25 Carat Round Natural Diamond","$407","Round","0.25","F","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6472317056","0.28 Carat Round Natural Diamond","$407","Round","0.28","G","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2476194769","0.28 Carat Round Natural Diamond","$407","Round","0.28","H","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6471144154","0.27 Carat Round Natural Diamond","$407","Round","0.27","G","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7471314655","0.27 Carat Round Natural Diamond","$407","Round","0.27","H","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6462850303","0.25 Carat Round Natural Diamond","$407","Round","0.25","G","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6461746300","0.25 Carat Round Natural Diamond","$407","Round","0.25","H","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2467849576","0.25 Carat Round Natural Diamond","$407","Round","0.25","H","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2476009199","0.25 Carat Round Natural Diamond","$407","Round","0.25","H","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/7468723059","0.25 Carat Round Natural Diamond","$407","Round","0.25","H","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5463848398","0.25 Carat Round Natural Diamond","$407","Round","0.25","H","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6475058544","0.25 Carat Round Natural Diamond","$407","Round","0.25","G","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/7471251744","0.26 Carat Round Natural Diamond","$407","Round","0.26","D","VS1","Excellent","Excellent","Excellent","Medium","1.00"
"https://www.withclarity.com/products/diamonds/5473265774","0.26 Carat Round Natural Diamond","$407","Round","0.26","F","VS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/5463882737","0.26 Carat Round Natural Diamond","$407","Round","0.26","H","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/1465860056","0.26 Carat Round Natural Diamond","$407","Round","0.26","H","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2466922436","0.26 Carat Round Natural Diamond","$407","Round","0.26","H","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2464909574","0.26 Carat Round Natural Diamond","$407","Round","0.26","H","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7476099969","0.27 Carat Round Natural Diamond","$407","Round","0.27","D","VS1","Excellent","Excellent","Excellent","Medium","1.00"
"https://www.withclarity.com/products/diamonds/2466690309","0.27 Carat Round Natural Diamond","$407","Round","0.27","E","VS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/1469488953","0.28 Carat Round Natural Diamond","$407","Round","0.28","E","VS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6465644796","0.28 Carat Round Natural Diamond","$407","Round","0.28","F","VS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6462442662","0.28 Carat Round Natural Diamond","$407","Round","0.28","F","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5466692159","0.34 Carat Round Natural Diamond","$407","Round","0.34","J","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/64556892470","0.34 Carat Round Natural Diamond","$407","Round","0.34","J","VVS1","Excellent","Excellent","Very Good","None","1.00"
"https://www.withclarity.com/products/diamonds/3465887128","0.25 Carat Round Natural Diamond","$407","Round","0.25","G","VVS1","Excellent","Excellent","Excellent","Faint","0.99"
"https://www.withclarity.com/products/diamonds/6462342829","0.31 Carat Round Natural Diamond","$407","Round","0.31","I","VVS2","Excellent","Excellent","Very Good","None","0.99"
"https://www.withclarity.com/products/diamonds/7478017684","0.33 Carat Round Natural Diamond","$407","Round","0.33","E","SI2","Very Good","Very Good","Very Good","None","0.99"
"https://www.withclarity.com/products/diamonds/1469317359","0.3 Carat Round Natural Diamond","$408","Round","0.3","E","SI1","Very Good","Excellent","Very Good","None","0.99"
"https://www.withclarity.com/products/diamonds/6475306900","0.3 Carat Round Natural Diamond","$408","Round","0.3","E","SI2","Very Good","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/6472334977","0.3 Carat Round Natural Diamond","$408","Round","0.3","E","SI2","Excellent","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/6461321998","0.3 Carat Round Natural Diamond","$408","Round","0.3","F","SI1","Very Good","Very Good","Very Good","None","0.99"
"https://www.withclarity.com/products/diamonds/6465220314","0.3 Carat Round Natural Diamond","$408","Round","0.3","H","VS1","Excellent","Excellent","Excellent","Faint","0.99"
"https://www.withclarity.com/products/diamonds/2476216291","0.3 Carat Round Natural Diamond","$408","Round","0.3","I","VS2","Excellent","Excellent","Excellent","Faint","0.99"
"https://www.withclarity.com/products/diamonds/6472262387","0.3 Carat Round Natural Diamond","$408","Round","0.3","J","VVS2","Excellent","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/6461342450","0.3 Carat Round Natural Diamond","$408","Round","0.3","J","VS2","Excellent","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/14593974590","0.26 Carat Round Natural Diamond","$408","Round","0.26","H","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/64526199480","0.26 Carat Round Natural Diamond","$408","Round","0.26","H","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5476041287","0.43 Carat Cushion Natural Diamond","$408","Cushion","0.43","J","VVS1","Very Good","Excellent","Very Good","None","1.01"
"https://www.withclarity.com/products/diamonds/6475041590","0.32 Carat Round Natural Diamond","$408","Round","0.32","J","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5463889780","0.32 Carat Round Natural Diamond","$408","Round","0.32","J","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/7473072603","0.31 Carat Round Natural Diamond","$408","Round","0.31","I","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/3465949865","0.31 Carat Round Natural Diamond","$408","Round","0.31","I","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2477111078","0.4 Carat Oval Natural Diamond","$408","Oval","0.4","K","SI1","Excellent","Excellent","Excellent","Faint","1.47"
"https://www.withclarity.com/products/diamonds/1458592426","0.4 Carat Pear Natural Diamond","$408","Pear","0.4","K","VVS1","Excellent","Excellent","Very Good","None","1.58"
"https://www.withclarity.com/products/diamonds/1479114877","0.3 Carat Round Natural Diamond","$408","Round","0.3","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2476141933","0.3 Carat Round Natural Diamond","$408","Round","0.3","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1473367275","0.3 Carat Round Natural Diamond","$408","Round","0.3","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1475177749","0.3 Carat Round Natural Diamond","$408","Round","0.3","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7478368874","0.31 Carat Round Natural Diamond","$408","Round","0.31","K","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2476390522","0.25 Carat Round Natural Diamond","$408","Round","0.25","G","VS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6472334008","0.25 Carat Round Natural Diamond","$408","Round","0.25","G","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1479333955","0.25 Carat Round Natural Diamond","$408","Round","0.25","G","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1475072799","0.32 Carat Round Natural Diamond","$408","Round","0.32","K","IF","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6472018801","0.32 Carat Round Natural Diamond","$408","Round","0.32","K","IF","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6472069692","0.32 Carat Round Natural Diamond","$408","Round","0.32","J","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2477369684","0.32 Carat Round Natural Diamond","$408","Round","0.32","I","VS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2477073552","0.33 Carat Round Natural Diamond","$408","Round","0.33","K","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5473069044","0.33 Carat Round Natural Diamond","$408","Round","0.33","K","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1475299676","0.3 Carat Princess Natural Diamond","$408","Princess","0.3","G","VS2","Excellent","Excellent","Very Good","Faint","1.02"
"https://www.withclarity.com/products/diamonds/2428108326","0.4 Carat Round Natural Diamond","$408","Round","0.4","L","SI2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6432135159","0.42 Carat Round Natural Diamond","$409","Round","0.42","J","SI1","Excellent","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/7476123970","0.27 Carat Round Natural Diamond","$409","Round","0.27","H","VVS2","Excellent","Excellent","Excellent","Faint","0.99"
"https://www.withclarity.com/products/diamonds/1475238303","0.3 Carat Round Natural Diamond","$410","Round","0.3","E","SI1","Very Good","Excellent","Good","None","0.98"
"https://www.withclarity.com/products/diamonds/6461733323","0.35 Carat Round Natural Diamond","$410","Round","0.35","J","VS1","Very Good","Very Good","Very Good","Faint","0.99"
"https://www.withclarity.com/products/diamonds/6471306888","0.3 Carat Round Natural Diamond","$410","Round","0.3","D","SI1","Very Good","Very Good","Good","None","0.99"
"https://www.withclarity.com/products/diamonds/6461321892","0.31 Carat Round Natural Diamond","$410","Round","0.31","E","SI1","Very Good","Excellent","Very Good","None","0.99"
"https://www.withclarity.com/products/diamonds/2476238034","0.31 Carat Round Natural Diamond","$410","Round","0.31","G","SI1","Excellent","Very Good","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/1463330975","0.31 Carat Round Natural Diamond","$410","Round","0.31","I","VS1","Excellent","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/24070517040","0.35 Carat Round Natural Diamond","$410","Round","0.35","K","IF","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/14571547740","0.27 Carat Round Natural Diamond","$410","Round","0.27","H","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6445795082","0.41 Carat Round Natural Diamond","$410","Round","0.41","G","I1","Excellent","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/1478072721","0.31 Carat Round Natural Diamond","$410","Round","0.31","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6471070397","0.31 Carat Round Natural Diamond","$410","Round","0.31","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2477067621","0.31 Carat Round Natural Diamond","$410","Round","0.31","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6475071692","0.31 Carat Round Natural Diamond","$410","Round","0.31","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5473073028","0.31 Carat Round Natural Diamond","$410","Round","0.31","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6472343956","0.31 Carat Round Natural Diamond","$410","Round","0.31","J","VVS2","Excellent","Very Good","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2477071921","0.31 Carat Round Natural Diamond","$410","Round","0.31","I","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1473372981","0.31 Carat Round Natural Diamond","$410","Round","0.31","I","VS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6462861466","0.3 Carat Round Natural Diamond","$410","Round","0.3","J","IF","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/3465820657","0.3 Carat Round Natural Diamond","$410","Round","0.3","J","IF","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6462922862","0.25 Carat Round Natural Diamond","$410","Round","0.25","G","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/7461835273","0.25 Carat Round Natural Diamond","$410","Round","0.25","G","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/7461908291","0.25 Carat Round Natural Diamond","$410","Round","0.25","G","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6461928615","0.25 Carat Round Natural Diamond","$410","Round","0.25","H","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6472084770","0.25 Carat Round Natural Diamond","$410","Round","0.25","H","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/3465801858","0.25 Carat Round Natural Diamond","$410","Round","0.25","H","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6462799005","0.25 Carat Round Natural Diamond","$410","Round","0.25","H","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2466862275","0.25 Carat Round Natural Diamond","$410","Round","0.25","H","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5463849213","0.25 Carat Round Natural Diamond","$410","Round","0.25","G","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/1478025077","0.25 Carat Round Natural Diamond","$410","Round","0.25","G","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/5463779145","0.26 Carat Round Natural Diamond","$410","Round","0.26","E","VS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/1468805979","0.26 Carat Round Natural Diamond","$410","Round","0.26","E","VS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6471116624","0.26 Carat Round Natural Diamond","$410","Round","0.26","F","VS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6461803057","0.26 Carat Round Natural Diamond","$410","Round","0.26","E","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6471025528","0.26 Carat Round Natural Diamond","$410","Round","0.26","E","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6432047260","0.4 Carat Round Natural Diamond","$410","Round","0.4","K","SI2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7462489737","0.29 Carat Round Natural Diamond","$410","Round","0.29","E","VS1","Excellent","Excellent","Excellent","Medium","1.00"
"https://www.withclarity.com/products/diamonds/3465924600","0.26 Carat Round Natural Diamond","$410","Round","0.26","H","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/7466988653","0.26 Carat Round Natural Diamond","$410","Round","0.26","H","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2467935563","0.26 Carat Round Natural Diamond","$410","Round","0.26","H","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2466849759","0.26 Carat Round Natural Diamond","$410","Round","0.26","H","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/1467778846","0.27 Carat Round Natural Diamond","$410","Round","0.27","E","VS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/1468803297","0.27 Carat Round Natural Diamond","$410","Round","0.27","E","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1475333595","0.34 Carat Round Natural Diamond","$411","Round","0.34","K","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5473068872","0.39 Carat Round Natural Diamond","$411","Round","0.39","L","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2466724301","0.27 Carat Round Natural Diamond","$411","Round","0.27","H","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2476371951","0.27 Carat Round Natural Diamond","$411","Round","0.27","H","VVS1","Excellent","Excellent","Excellent","Medium","1.00"
"https://www.withclarity.com/products/diamonds/2477369715","0.35 Carat Round Natural Diamond","$411","Round","0.35","J","SI1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/1469965921","0.31 Carat Round Natural Diamond","$411","Round","0.31","H","SI1","Excellent","Excellent","Excellent","Faint","0.99"
"https://www.withclarity.com/products/diamonds/1468566760","0.25 Carat Round Natural Diamond","$411","Round","0.25","F","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/1463361480","0.25 Carat Round Natural Diamond","$411","Round","0.25","F","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6472071603","0.3 Carat Round Natural Diamond","$411","Round","0.3","J","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1478074522","0.3 Carat Round Natural Diamond","$411","Round","0.3","J","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7478075433","0.3 Carat Round Natural Diamond","$411","Round","0.3","J","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7476072577","0.3 Carat Round Natural Diamond","$411","Round","0.3","J","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6471072334","0.3 Carat Round Natural Diamond","$411","Round","0.3","J","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6475071858","0.3 Carat Round Natural Diamond","$411","Round","0.3","J","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6472067539","0.3 Carat Round Natural Diamond","$411","Round","0.3","J","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5476070461","0.3 Carat Round Natural Diamond","$411","Round","0.3","J","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6471071443","0.3 Carat Round Natural Diamond","$411","Round","0.3","J","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2466870075","0.3 Carat Round Natural Diamond","$411","Round","0.3","J","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1475071712","0.3 Carat Round Natural Diamond","$411","Round","0.3","J","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1479069522","0.3 Carat Round Natural Diamond","$411","Round","0.3","J","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2477073438","0.3 Carat Round Natural Diamond","$411","Round","0.3","J","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1478070418","0.34 Carat Round Natural Diamond","$411","Round","0.34","K","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7471366373","0.37 Carat Round Natural Diamond","$411","Round","0.37","K","SI1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6475390104","0.26 Carat Round Natural Diamond","$411","Round","0.26","H","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7472372743","0.26 Carat Round Natural Diamond","$411","Round","0.26","H","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5476169621","0.3 Carat Round Natural Diamond","$411","Round","0.3","E","SI2","Excellent","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/6461342969","0.3 Carat Round Natural Diamond","$411","Round","0.3","I","VS2","Excellent","Excellent","Excellent","Faint","0.99"
"https://www.withclarity.com/products/diamonds/6462008893","0.47 Carat Pear Natural Diamond","$411","Pear","0.47","K","SI1","Excellent","Excellent","Very Good","None","1.52"
"https://www.withclarity.com/products/diamonds/7416253326","0.4 Carat CUSHION Natural Diamond","$411","CUSHION","0.4","I","VS1","Excellent","Excellent","Very Good","None","1.00"
"https://www.withclarity.com/products/diamonds/64525816060","0.34 Carat Round Natural Diamond","$411","Round","0.34","I","SI1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/74586040160","0.26 Carat Round Natural Diamond","$411","Round","0.26","G","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6472343823","0.31 Carat Round Natural Diamond","$411","Round","0.31","I","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6472075490","0.31 Carat Round Natural Diamond","$412","Round","0.31","I","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/13784573970","0.27 Carat Round Natural Diamond","$412","Round","0.27","F","SI2","Excellent","Excellent","Very Good","None","1.01"
"https://www.withclarity.com/products/diamonds/64525283130","0.27 Carat Round Natural Diamond","$412","Round","0.27","G","VS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2466871226","0.4 Carat Cushion Natural Diamond","$412","Cushion","0.4","I","VS1","Very Good","Excellent","Very Good","None","1.04"
"https://www.withclarity.com/products/diamonds/2476194986","0.4 Carat Cushion Natural Diamond","$412","Cushion","0.4","H","VS2","Very Good","Excellent","Very Good","None","1.00"
"https://www.withclarity.com/products/diamonds/7466928650","0.25 Carat Round Natural Diamond","$412","Round","0.25","G","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/5476361021","0.25 Carat Round Natural Diamond","$412","Round","0.25","H","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6475100435","0.26 Carat Round Natural Diamond","$412","Round","0.26","F","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6465906128","0.25 Carat Round Natural Diamond","$412","Round","0.25","E","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6475020634","0.25 Carat Round Natural Diamond","$412","Round","0.25","D","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7478200408","0.25 Carat Round Natural Diamond","$412","Round","0.25","E","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7473266724","0.25 Carat Round Natural Diamond","$412","Round","0.25","E","VS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2474143418","0.25 Carat Round Natural Diamond","$412","Round","0.25","F","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6461957743","0.28 Carat Round Natural Diamond","$412","Round","0.28","G","VS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6465690575","0.27 Carat Round Natural Diamond","$412","Round","0.27","E","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6475072466","0.32 Carat Round Natural Diamond","$412","Round","0.32","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7473075481","0.32 Carat Round Natural Diamond","$412","Round","0.32","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2477070735","0.32 Carat Round Natural Diamond","$412","Round","0.32","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7473074064","0.31 Carat Round Natural Diamond","$412","Round","0.31","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6471068608","0.31 Carat Round Natural Diamond","$412","Round","0.31","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6472075304","0.31 Carat Round Natural Diamond","$412","Round","0.31","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2474073305","0.31 Carat Round Natural Diamond","$412","Round","0.31","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1477344714","0.31 Carat Round Natural Diamond","$412","Round","0.31","I","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2477073838","0.35 Carat Round Natural Diamond","$412","Round","0.35","K","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/7468861531","0.35 Carat Round Natural Diamond","$412","Round","0.35","K","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2466970436","0.35 Carat Round Natural Diamond","$412","Round","0.35","K","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/1465851544","0.32 Carat Round Natural Diamond","$412","Round","0.32","I","VS1","Excellent","Very Good","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7478070545","0.3 Carat Round Natural Diamond","$412","Round","0.3","I","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6472343484","0.3 Carat Round Natural Diamond","$412","Round","0.3","K","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2476195953","0.32 Carat Round Natural Diamond","$412","Round","0.32","K","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2476264769","0.3 Carat Round Natural Diamond","$412","Round","0.3","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
